606030,Rhourde Nouss AP,ISD-TMYx,29.717,6.7,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Rhourde.Nouss.AP.606030_TMYx.zip,onebuilding
604520,Arzew,ISD-TMYx,35.817,-0.267,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Arzew.604520_TMYx.2003-2017.zip,onebuilding
604900,Oran Intl AP,ISD-TMYx,35.624,-0.621,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Intl.AP.604900_TMYx.zip,onebuilding
604810,Oran Tafaraoui,ISD-TMYx,35.483,-0.517,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Tafaraoui.604810_TMYx.zip,onebuilding
604520,Arzew,ISD-TMYx,35.817,-0.267,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Arzew.604520_TMYx.zip,onebuilding
604610,Oran Port,ISD-TMYx,35.7,-0.65,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Port.604610_TMYx.2003-2017.zip,onebuilding
604592,Tafaraoui AP,ISD-TMYx,35.533,-0.533,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Tafaraoui.AP.604592_TMYx.2003-2017.zip,onebuilding
604900,Oran Intl AP,ISD-TMYx,35.624,-0.621,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Intl.AP.604900_TMYx.2003-2017.zip,onebuilding
604610,Oran Port,ISD-TMYx,35.7,-0.65,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Port.604610_TMYx.zip,onebuilding
604592,Tafaraoui AP,ISD-TMYx,35.533,-0.533,/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Tafaraoui.AP.604592_TMYx.zip,onebuilding
604920,Relizane AP,ISD-TMYx,35.75,0.617,/WMO_Region_1_Africa/DZA_Algeria/RE_Relizane/DZA_RE_Relizane.AP.604920_TMYx.2003-2017.zip,onebuilding
604920,Relizane AP,ISD-TMYx,35.75,0.617,/WMO_Region_1_Africa/DZA_Algeria/RE_Relizane/DZA_RE_Relizane.AP.604920_TMYx.zip,onebuilding
604230,Souk Ahras,ISD-TMYx,36.25,7.95,/WMO_Region_1_Africa/DZA_Algeria/SA_Souk_Ahras/DZA_SA_Souk.Ahras.604230_TMYx.2003-2017.zip,onebuilding
604230,Souk Ahras,ISD-TMYx,36.25,7.95,/WMO_Region_1_Africa/DZA_Algeria/SA_Souk_Ahras/DZA_SA_Souk.Ahras.604230_TMYx.zip,onebuilding
605200,Sidi Bel Abbes,ISD-TMYx,35.2,-0.617,/WMO_Region_1_Africa/DZA_Algeria/SB_Sidi_Bel_Abbes/DZA_SB_Sidi.Bel.Abbes.605200_TMYx.2003-2017.zip,onebuilding
605200,Sidi Bel Abbes,ISD-TMYx,35.2,-0.617,/WMO_Region_1_Africa/DZA_Algeria/SB_Sidi_Bel_Abbes/DZA_SB_Sidi.Bel.Abbes.605200_TMYx.zip,onebuilding
605360,Saida,ISD-TMYx,34.867,0.15,/WMO_Region_1_Africa/DZA_Algeria/SD_Saida/DZA_SD_Saida.605360_TMYx.2003-2017.zip,onebuilding
605360,Saida,ISD-TMYx,34.867,0.15,/WMO_Region_1_Africa/DZA_Algeria/SD_Saida/DZA_SD_Saida.605360_TMYx.zip,onebuilding
604450,Ain Arnat Intl AP,ISD-TMYx,36.178,5.324,/WMO_Region_1_Africa/DZA_Algeria/SF_Setif/DZA_SF_Ain.Arnat.Intl.AP.604450_TMYx.2003-2017.zip,onebuilding
604450,Ain Arnat Intl AP,ISD-TMYx,36.178,5.324,/WMO_Region_1_Africa/DZA_Algeria/SF_Setif/DZA_SF_Ain.Arnat.Intl.AP.604450_TMYx.zip,onebuilding
603550,Skikda,ISD-TMYx,36.933,6.95,/WMO_Region_1_Africa/DZA_Algeria/SK_Skikda/DZA_SK_Skikda.603550_TMYx.2003-2017.zip,onebuilding
603550,Skikda,ISD-TMYx,36.933,6.95,/WMO_Region_1_Africa/DZA_Algeria/SK_Skikda/DZA_SK_Skikda.603550_TMYx.zip,onebuilding
604750,Tebessi AP,ISD-TMYx,35.432,8.121,/WMO_Region_1_Africa/DZA_Algeria/TB_Tebessa/DZA_TB_Tebessi.AP.604750_TMYx.2003-2017.zip,onebuilding
604750,Tebessi AP,ISD-TMYx,35.432,8.121,/WMO_Region_1_Africa/DZA_Algeria/TB_Tebessa/DZA_TB_Tebessi.AP.604750_TMYx.zip,onebuilding
605170,Ghazaouet Port,ISD-TMYx,35.1,-1.867,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Ghazaouet.Port.605170_TMYx.2003-2017.zip,onebuilding
605220,Maghnia,ISD-TMYx,34.82,-1.77,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Maghnia.605220_TMYx.2003-2017.zip,onebuilding
605310,Zenata Hadj AP,ISD-TMYx,35.017,-1.45,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Zenata-Hadj.AP.605310_TMYx.2003-2017.zip,onebuilding
605170,Ghazaouet Port,ISD-TMYx,35.1,-1.867,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Ghazaouet.Port.605170_TMYx.zip,onebuilding
605220,Maghnia,ISD-TMYx,34.82,-1.77,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Maghnia.605220_TMYx.zip,onebuilding
605310,Zenata Hadj AP,ISD-TMYx,35.017,-1.45,/WMO_Region_1_Africa/DZA_Algeria/TL_Tlemcen/DZA_TL_Zenata-Hadj.AP.605310_TMYx.zip,onebuilding
606600,Arak,ISD-TMYx,25.267,3.733,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Arak.606600_TMYx.2003-2017.zip,onebuilding
606305,In Salah AP,ISD-TMYx,27.25,2.5,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_In.Salah.AP.606305_TMYx.2003-2017.zip,onebuilding
606630,Moulay Lachen,ISD-TMYx,24.717,4.65,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Moulay.Lachen.606630_TMYx.zip,onebuilding
606600,Arak,ISD-TMYx,25.267,3.733,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Arak.606600_TMYx.zip,onebuilding
606305,In Salah AP,ISD-TMYx,27.25,2.5,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_In.Salah.AP.606305_TMYx.zip,onebuilding
606190,Taguentour,ISD-TMYx,27.467,2.517,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Taguentour.606190_TMYx.2003-2017.zip,onebuilding
606790,Assekrem Ahaggar Natl Park,ISD-TMYx,23.267,5.633,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Assekrem-Ahaggar.Natl.Park.606790_TMYx.2003-2017.zip,onebuilding
606720,Mertouek,ISD-TMYx,24.217,5.533,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Mertouek.606720_TMYx.2003-2017.zip,onebuilding
606190,Taguentour,ISD-TMYx,27.467,2.517,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Taguentour.606190_TMYx.zip,onebuilding
606790,Assekrem Ahaggar Natl Park,ISD-TMYx,23.267,5.633,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Assekrem-Ahaggar.Natl.Park.606790_TMYx.zip,onebuilding
606720,Mertouek,ISD-TMYx,24.217,5.533,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Mertouek.606720_TMYx.zip,onebuilding
606800,Tamanrasset Aguemar AP,ISD-TMYx,22.802,5.443,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Tamanrasset-Aguemar.AP.606800_TMYx.2003-2017.zip,onebuilding
606920,In Guezzam AP,ISD-TMYx,19.57,5.75,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_In.Guezzam.AP.606920_TMYx.2003-2017.zip,onebuilding
606630,Moulay Lachen,ISD-TMYx,24.717,4.65,/WMO_Region_1_Africa/DZA_Algeria/TM_Tamanrasset/DZA_TM_Moulay.Lachen.606630_TMYx.2003-2017.zip,onebuilding
